url_path,views_total,views_unique
/LukasBraun2/color-bot-windows,14,1
/LukasBraun2/color-bot-windows/graphs/traffic,11,1
/LukasBraun2/color-bot-windows/pulse,11,1
/LukasBraun2/color-bot-windows/blob/github-repo-stats/LukasBraun2/color-bot-windows/latest-report/report.pdf,9,1
